YSO-URI	NorthSámi	Finnish	Swedish	English	
http://www.yso.fi/onto/yso/p2613	ruttat	mausteet	kryddor	spices	
http://www.yso.fi/onto/yso/p19174	ruvkebargit	kaivostyöntekijät	gruvarbetare	miners	
http://www.yso.fi/onto/yso/p13787	ruvkebargu	kaivostyö	gruvarbete	mine work	
http://www.yso.fi/onto/yso/p38363	ruvkebázáhusat	kaivosjätteet	gruvavfall	extractive waste	
http://www.yso.fi/onto/yso/p37776	ruvkečáhci	kaivosvesi	gruvvatten	mine water	
http://www.yso.fi/onto/yso/p3143	ruvkedoaibma	kaivostoiminta	gruvdrift	mining activity	
http://www.yso.fi/onto/yso/p27832	ruvkegávpogat	kaivoskaupungit	gruvstäder	mining towns	
http://www.yso.fi/onto/yso/p26256	ruvkeguovllut	kaivosalueet	gruvområden	mining areas	
http://www.yso.fi/onto/yso/p3144	ruvkeindustriija	kaivosteollisuus	gruvindustri	mining industry	
http://www.yso.fi/onto/yso/p6197	ruvkeláhka	kaivoslaki	gruvlag	Mining Act	
http://www.yso.fi/onto/yso/p13596	ruvkelihkohisvuođat	kaivosonnettomuudet	gruvolyckor	mining accidents	
http://www.yso.fi/onto/yso/p18684	ruvkket	kaivokset	gruvor	mines (quarries)	
http://www.yso.fi/onto/yso/p5547	ruvnnadálut	kruununtilat	kronogods	estates of the crown	
http://www.yso.fi/onto/yso/p20464	ruvsogálla	ruusukaali	brysselkål	Brussels sprouts	
http://www.yso.fi/onto/yso/p22743	ruvsomuorji	ruusunmarja	nypon	rosehip	
http://www.yso.fi/onto/yso/p13886	ruvssut	ruusut	rosor	roses	
http://www.yso.fi/onto/yso/p10465	ruvsušattut	ruusukasvit	rosväxter	Rosaceae	
http://www.yso.fi/onto/yso/p4674	ruvttat	reitit	rutter	routes	
http://www.yso.fi/onto/yso/p12753	ruvvejeaddjit	hierojat	massörer	masseurs	
http://www.yso.fi/onto/yso/p7862	ruvven	hieronta	massage	massage	
http://www.yso.fi/onto/yso/p25262	rytmihkka	rytmiikka	rytmik	rhythmics	
http://www.yso.fi/onto/yso/p18388	ryukyu kempo	ryukyu kempo	Ryukyu Kempo	ryukyu kempo	
http://www.yso.fi/onto/yso/p24118	sábbát	sapatti	sabbat	Sabbath	
http://www.yso.fi/onto/yso/p16890	sabehat	sukset	skidor	skis	
http://www.yso.fi/onto/yso/p29344	sabehiid vuoidan	suksien voitelu	skidvallning	ski waxing	
http://www.yso.fi/onto/yso/p10932	sabetnjuikejeaddjit	mäkihyppääjät	backhoppare	ski jumpers	
http://www.yso.fi/onto/yso/p17050	sabetnjuiken	mäkihyppy	backhoppning	ski jumping	
http://www.yso.fi/onto/yso/p25033	sabetvuoidasat	suksivoiteet	skidvallor	ski waxes	
http://www.yso.fi/onto/yso/p26788	sablonat	sablonit	schabloner	stencils	
http://www.yso.fi/onto/yso/p3113	sabotáša	sabotaasi	sabotage (politisk eller militär)	sabotage	
http://www.yso.fi/onto/yso/p29988	SACD-čuojanasat	SACD-soittimet	SACD-spelare	Super Audio CD players	
http://www.yso.fi/onto/yso/p19061	SACD-skearrut	SACD-levyt	SACD-skivor	SACDs	
http://www.yso.fi/onto/yso/p9943	šaddadanvisttit	kasvihuoneet	växthus	greenhouses	
http://www.yso.fi/onto/yso/p5098	šaddadeapmi	viljely	odling	cultivation	
http://www.yso.fi/onto/yso/p5789	šaddan	kasvu	tillväxt	growth	
http://www.yso.fi/onto/yso/p11288	šaddanbadji	kasvukausi	vegetationsperiod	growing season	
http://www.yso.fi/onto/yso/p11017	šaddanbáikkit	kasvupaikat	ståndorter	natural sites	
http://www.yso.fi/onto/yso/p8798	šaddanbiras	kasvuympäristö	uppväxtmiljö	growing environment	
http://www.yso.fi/onto/yso/p16173	šaddanguovddážat	kasvukeskukset	tillväxtcentra	growth centres	
http://www.yso.fi/onto/yso/p10313	sáddehusat	lähetteet	remisser	referrals	
http://www.yso.fi/onto/yso/p17959	šaddoanatomiija	kasvianatomia	växtanatomi	plant anatomy	
http://www.yso.fi/onto/yso/p9025	šaddoborramušat	kasvisruoat	vegetariska rätter	vegetarian dishes	
http://www.yso.fi/onto/yso/p1525	šaddoborrit	kasvinsyöjät	växtätare	herbivores	
http://www.yso.fi/onto/yso/p807	sáddobossun	hiekkapuhallus	sandblästring	sandblasting	
http://www.yso.fi/onto/yso/p9249	šaddobuktagat	kasvituotteet	vegetabiliska produkter	plant products	
http://www.yso.fi/onto/yso/p26956	šaddobullát	kasvispyörykät	grönsaksbullar	veggie balls	
http://www.yso.fi/onto/yso/p8076	šaddodávddat	kasvitaudit	växtsjukdomar	plant diseases	
http://www.yso.fi/onto/yso/p4655	šaddodieđa	kasvitiede	botanik	botany	
http://www.yso.fi/onto/yso/p2224	šaddodieđalaš šaddogárddit	kasvitieteelliset puutarhat	botaniska trädgårdar	botanical gardens	
http://www.yso.fi/onto/yso/p15447	šaddoeatnamat	kasvimaat	grönsaksland	vegetable gardens	
http://www.yso.fi/onto/yso/p10562	šaddofysiologiija	kasvifysiologia	växtfysiologi	plant physiology	
http://www.yso.fi/onto/yso/p2225	šaddogárddit	puutarhat	trädgårdar	gardens	
http://www.yso.fi/onto/yso/p18043	šaddogárdedoallit	puutarhurit	trädgårdsmästare	gardeners	
http://www.yso.fi/onto/yso/p27671	šaddogavjaallergiija	siitepölyallergia	pollenallergi	pollinosis	
http://www.yso.fi/onto/yso/p1756	šaddogeardi	kasvillisuus	vegetation	vegetation	
http://www.yso.fi/onto/yso/p18910	šaddogeografiija	kasvimaantiede	växtgeografi	phytogeography	
http://www.yso.fi/onto/yso/p3611	šaddohormonat	kasvihormonit	växthormoner	plant hormones	
http://www.yso.fi/onto/yso/p28498	šaddoliemat	kasvisliemet	grönsaksbuljonger	vegetable stock	
http://www.yso.fi/onto/yso/p27487	šaddomateriálat	kasvimateriaalit	vegetabiliska material	plant-based materials	
http://www.yso.fi/onto/yso/p11415	šaddomuorat	hedelmäpuut	fruktträd	fruit trees	
http://www.yso.fi/onto/yso/p18702	šaddomuseat	kasvimuseot	botaniska museer	botanical museums	
http://www.yso.fi/onto/yso/p4273	šaddooasit	kasvinosat	växtdelar	parts of plants	
http://www.yso.fi/onto/yso/p6480	šaddooljjut	kasviöljyt	vegetabiliska oljor	vegetable oils	
http://www.yso.fi/onto/yso/p38098	šaddoornamentihkka	kasviornamentiikka	växtornamentik	plant forms in decoration and ornament	
http://www.yso.fi/onto/yso/p13878	šaddopatologiija	kasvipatologia	växtpatologi	plant pathology	
http://www.yso.fi/onto/yso/p27261	šaddoproteiinnat	kasviproteiinit	vegetabiliska proteiner	plant proteins	
http://www.yso.fi/onto/yso/p4635	šaddoservodagat	kasviyhdyskunnat	växtsamhällen	plant communities	
http://www.yso.fi/onto/yso/p6928	šaddoširrát	kirvat	bladlöss	Aphids	
http://www.yso.fi/onto/yso/p4359	šaddosterolat	kasvisterolit	växtsteroler	phytosterols	
http://www.yso.fi/onto/yso/p37921	šaddosuodjalanávdnasat	kasvinsuojeluaineet	växtskyddsmedel	plant protection products	
http://www.yso.fi/onto/yso/p278	šaddovahágat	satovahingot	skördeskador	crop damage	
http://www.yso.fi/onto/yso/p38765	šaddovirusat	kasvivirukset	växtvirus	plant viruses	
http://www.yso.fi/onto/yso/p4729	šaddovistegásat	kasvihuonekaasut	växthusgaser	greenhouse gases	
http://www.yso.fi/onto/yso/p5726	šaddovisteiđa	kasvihuoneilmiö	växthuseffekt	greenhouse effect	
http://www.yso.fi/onto/yso/p4154	šaddovuojat	kasvirasvat	vegetabiliska fetter	vegetable fats	
http://www.yso.fi/onto/yso/p12803	sáddu	hiekka	sand	sand	
http://www.yso.fi/onto/yso/p18371	sádelat	satulat	sadlar	saddles	
http://www.yso.fi/onto/yso/p11538	sáđggit	nummet	hedar	moors (areas)	
http://www.yso.fi/onto/yso/p10403	sadisma	sadismi	sadism	sadism	
http://www.yso.fi/onto/yso/p9766	sadjásaččat	sijaiset	vikarier	substitutes (employees)	
http://www.yso.fi/onto/yso/p24872	sadjásašbearrašat	sijaisperheet	fosterfamiljer	foster families	
http://www.yso.fi/onto/yso/p5471	sadjásašruovttut	sijaiskodit	fosterhem	foster homes	
http://www.yso.fi/onto/yso/p3534	sadjebálvalusat	tilapalvelut	lokaltjänster	facility services	
http://www.yso.fi/onto/yso/p8830	sadjehámit	sijamuodot	kasus	cases (linguistics)	
http://www.yso.fi/onto/yso/p7432	sadji	tila	utrymme	space	
http://www.yso.fi/onto/yso/p10401	sadomasokisma	sadomasokismi	sado-masochism	sadomasochism	
http://www.yso.fi/onto/yso/p29213	sadrigielat girjjálašvuohta	sadrinkielinen kirjallisuus	litteratur på sadri	Sadri language literature	
http://www.yso.fi/onto/yso/p29119	sadrigiella	sadrin kieli	sadri	Sadri language	
http://www.yso.fi/onto/yso/p26132	safira	safiiri	safir	sapphire	
http://www.yso.fi/onto/yso/p38712	sáfrán	sahrami	saffran	saffron	
http://www.yso.fi/onto/yso/p7694	ságadoallit	puheenjohtajat	ordförande	chairpersons	
http://www.yso.fi/onto/yso/p21831	sagahanseallat	siittiöt	spermier	spermatozoa	
http://www.yso.fi/onto/yso/p5684	sagahus	hedelmöitys	befruktning	fertilisation	
http://www.yso.fi/onto/yso/p14004	ságastallan	keskustelu	samtal	conversation	
http://www.yso.fi/onto/yso/p7828	ságastallananalysa	keskustelunanalyysi	samtalsanalys	conversation analysis	
http://www.yso.fi/onto/yso/p18105	ságastallanjoavkkut	keskusteluryhmät	diskussionsgrupper	discussion groups	
http://www.yso.fi/onto/yso/p28930	ságastallanveahkki	keskusteluapu	samtalshjälp	conversational therapy	
http://www.yso.fi/onto/yso/p7468	ságat	puheet	tal (föredrag)	speeches	
http://www.yso.fi/onto/yso/p121	ságát	saagat	fornnordiska sagor	sagas	
http://www.yso.fi/onto/yso/p26227	sahábargit	sahatyöntekijät	sågverksarbetare	sawmill worker	
http://www.yso.fi/onto/yso/p2590	saháindustriija	sahateollisuus	sågindustri	sawmill industry	
http://www.yso.fi/onto/yso/p38883	sahájáffu	sahanpuru	sågspån	sawdust	
http://www.yso.fi/onto/yso/p6103	sahámuorra	sahapuu	sågtimmer	saw timber tree	
http://www.yso.fi/onto/yso/p17170	sahát	sahat	sågar	saws	
http://www.yso.fi/onto/yso/p13844	sáhcokodat	viivakoodit	streckkoder	bar codes	
http://www.yso.fi/onto/yso/p27324	sáhcomeahkástat	heinäkurppa	dubbelbeckasin	great snipe	
http://www.yso.fi/onto/yso/p14607	sahen	sahaus	sågning	sawing	
http://www.yso.fi/onto/yso/p14013	sahenrusttegat	sahalaitokset	sågverk	sawmills	
http://www.yso.fi/onto/yso/p2492	sáhka (hállan)	puhe (puhuminen)	tal (prat)	speech (phenomena)	
http://www.yso.fi/onto/yso/p2757	šáhkka	shakki	schack	chess	
http://www.yso.fi/onto/yso/p18471	sáhkkiivuohta	uteliaisuus	nyfikenhet	curiosity	
http://www.yso.fi/onto/yso/p2664	sáhkku	sakko	böter	fine (punishments)	
http://www.yso.fi/onto/yso/p21188	sáhpalšattut	hernekasvit	ärtväxter	Fabaceae	
http://www.yso.fi/onto/yso/p11006	sáhpánat	hiiret	möss	mice	
http://www.yso.fi/onto/yso/p23395	sáhpánboaimmáš	hiirihaukka	ormvråk	Buteo buteo	
http://www.yso.fi/onto/yso/p11193	sáhpas	ohutsuoli	tunntarm	small intestine	
http://www.yso.fi/onto/yso/p26346	sáhppegeađggit	sappikivet	gallstenar	gallstones	
http://www.yso.fi/onto/yso/p4364	sáhpperáhkku	sappirakko	gallblåsa	gall bladder	
http://www.yso.fi/onto/yso/p18120	sáhppi	sappi	galla	bile	
http://www.yso.fi/onto/yso/p19449	sahti	sahti	sahti	sahti	
http://www.yso.fi/onto/yso/p18707	sáibogeađgi	vuolukivi	täljsten	soapstone	
http://www.yso.fi/onto/yso/p12372	sáibu	saippua	tvål	soap	
http://www.yso.fi/onto/yso/p30166	sáidi	seiti	gråsej	saithe	
http://www.yso.fi/onto/yso/p12477	saimaagahtte	saimaannorppa	saimenvikare	Saima ringed seal	
http://www.yso.fi/onto/yso/p21440	sainnahat	hinkuyskä	kikhosta	whooping cough	
http://www.yso.fi/onto/yso/p19414	sáitebálkesteaddjit	keihäänheittäjät	spjutkastare	javelin throwers	
http://www.yso.fi/onto/yso/p895	sáitebálkesteapmi	keihäänheitto	spjutkastning	javelin throwing	
http://www.yso.fi/onto/yso/p21807	sáittit	keihäät	spjut	spears	
http://www.yso.fi/onto/yso/p908	sáivačáhceguolit	sisävesikalat	insjöfiskar	inland water fishes	
http://www.yso.fi/onto/yso/p3793	sáivačáhci	makea vesi	sötvatten	fresh water	
http://www.yso.fi/onto/yso/p1466	sajádatstivren	sijainninohjaus	lokaliseringsstyrning	location guidance	
http://www.yso.fi/onto/yso/p25306	sake	sake	sake	sake	
http://www.yso.fi/onto/yso/p17287	sakkarosa	sakkaroosi	sackaros	sucrose	
http://www.yso.fi/onto/yso/p1011	šákkošrássi	meriajokas	bandtång	Zostera marina	
http://www.yso.fi/onto/yso/p19508	sakŋideapmi	kutina	klåda	itching	
http://www.yso.fi/onto/yso/p12617	sakrameanttat	sakramentit	sakramenten	sacraments	
http://www.yso.fi/onto/yso/p12017	saksofovdna	saksofoni	saxofon	saxophone	
http://www.yso.fi/onto/yso/p9714	saláhtat (biebmošlájat)	salaatit (ruokalajit)	sallader (maträtter)	salads	
http://www.yso.fi/onto/yso/p10152	saláhtta (saláhttašattut)	salaatti (salaattikasvit)	sallat (trädgårdssallat)	lettuce	
http://www.yso.fi/onto/yso/p28891	saláhttaálmmit	salaatinkastikkeet	salladsdressingar	salad dressings	
http://www.yso.fi/onto/yso/p9320	Salamajärvi álbmotmeahcci	Salamajärven kansallispuisto	Salamajärvi nationalpark	Salamajärvi National Park	
http://www.yso.fi/onto/yso/p10460	šálat	saalit	sjalar	shawls	
http://www.yso.fi/onto/yso/p11570	salbiehtár	salpietari	salpeter	saltpetre	
http://www.yso.fi/onto/yso/p11527	sálbmagirjjit	virsikirjat	psalmböcker	hymnals	
http://www.yso.fi/onto/yso/p14830	šalddit	sillat	broar	bridges	
http://www.yso.fi/onto/yso/p21728	sálet	salit	salar	halls (rooms)	
http://www.yso.fi/onto/yso/p12237	Salla dávda	Sallan tauti	Sallas sjukdom	Salla disease	
http://www.yso.fi/onto/yso/p5882	sállašat	saaliit	byten (fångst)	catches (hunting and fishing)	
http://www.yso.fi/onto/yso/p17558	sallit	silakka	strömming	Baltic herring	
http://www.yso.fi/onto/yso/p16313	sallitgáiru	selkälokki	silltrut	lesser black-backed gull	
http://www.yso.fi/onto/yso/p38642	šállja	raita (pajut)	sälg	Salix caprea	
http://www.yso.fi/onto/yso/p21067	šállu	sääli	medlidande	pity	
http://www.yso.fi/onto/yso/p21067	šállu	sääli	medlidande	pity	
http://www.yso.fi/onto/yso/p20615	salmiáhkka	salmiakki	salmiak	salty liquorice	
http://www.yso.fi/onto/yso/p20738	Salmisaarentalo	Salmisaarentalo	Sundholmshuset	Salmisaarentalo	
http://www.yso.fi/onto/yso/p13690	sálmmat	virret	psalmer (sånger)	Christian hymns	
http://www.yso.fi/onto/yso/p28526	saloŋŋakomediijat	salonkikomediat	salongskomedier	drawing room comedies	
http://www.yso.fi/onto/yso/p29998	saloŋŋamusihkka	salonkimusiikki	salongsmusik	salon music	
http://www.yso.fi/onto/yso/p24552	saloŋŋat	salongit	salonger	parlours	
http://www.yso.fi/onto/yso/p37874	salsa (dánssat)	salsa (tanssit)	salsa (danser)	salsa (dances)	
http://www.yso.fi/onto/yso/p14996	salsat (komposišuvnnat)	salsat (sävellykset)	salsor (kompositioner)	salsa (compositions)	
http://www.yso.fi/onto/yso/p9591	sáltedoallu	suolapitoisuus	salthalt	salt content	
http://www.yso.fi/onto/yso/p22568	sáltejávrrit	suolajärvet	saltsjöar	salt lakes	
http://www.yso.fi/onto/yso/p11346	sálten	suolaus	saltning	salting (food preservation)	
http://www.yso.fi/onto/yso/p7983	sáltesivra	suolahappo	saltsyra	hydrochloric acid	
http://www.yso.fi/onto/yso/p1853	sálttit	suolat	salter	salts	
http://www.yso.fi/onto/yso/p22911	saluki	saluki	saluki	Saluki	
http://www.yso.fi/onto/yso/p23267	sálviat	salviat	salvior	Salvia	
http://www.yso.fi/onto/yso/p2087	šamánat	šamaanit	schamaner	shamans	
http://www.yso.fi/onto/yso/p1252	šamanisma	šamanismi	schamanism	shamanism	
http://www.yso.fi/onto/yso/p38553	samárialaččat	samarialaiset	samaritaner	Samaritans	
http://www.yso.fi/onto/yso/p16584	samba (dánssat)	samba (tanssit)	samba (danser)	samba (dances)	
http://www.yso.fi/onto/yso/p16654	Samba (dihtorprográmmat)	Samba (tietokoneohjelmat)	Samba (datorprogram)	Samba (computer programmes )	
http://www.yso.fi/onto/yso/p16421	sambat (komposišuvnnat)	sambat (sävellykset)	sambor (kompositioner)	samba (compositions)	
http://www.yso.fi/onto/yso/p39160	sameahtta	sametti	sammet	velvet	
http://www.yso.fi/onto/yso/p13072	sámeboazobeana	lapinporokoira	lapsk vallhund	Lapponian herder	
http://www.yso.fi/onto/yso/p9930	sámegielagat	saamenkieliset	samiskspråkiga	Sami speakers	
http://www.yso.fi/onto/yso/p18720	sámegielat	saamelaiskielet	samiska språk	Sámi languages	
http://www.yso.fi/onto/yso/p17438	sámegielat girjjálašvuohta	saamenkielinen kirjallisuus	litteratur på samiska	Sami language literature	
http://www.yso.fi/onto/yso/p37928	sámegirjjálašvuohta	saamelaiskirjallisuus	samisk litteratur	Sami literature	
http://www.yso.fi/onto/yso/p18345	sámehorpmát	turjanhorsma	lappdunört	Epilobium laestadii	
http://www.yso.fi/onto/yso/p24860	sámekultuvra	saamelaiskulttuuri	samisk kultur	Sami culture	
http://www.yso.fi/onto/yso/p12566	sámmálat	sammalet	mossor	bryophytes	
http://www.yso.fi/onto/yso/p3930	sámmáleallit	sammaleläimet	mossdjur	Bryozoa	
http://www.yso.fi/onto/yso/p7463	samojedagielat	samojedikielet	samojedspråk	Samoyedic languages	
http://www.yso.fi/onto/yso/p11342	samojedat	samojedit	samojeder	Samoyeds	
http://www.yso.fi/onto/yso/p4749	šampánnja	samppanja	champagne	champagne	
http://www.yso.fi/onto/yso/p21653	Sampojuhlat	Sampojuhlat	Sampojuhlat	Sampojuhlat	
http://www.yso.fi/onto/yso/p14187	saneren	saneeraus	sanering	reorganisation	
http://www.yso.fi/onto/yso/p3291	sánit	sanat	ord	words	
http://www.yso.fi/onto/yso/p10012	sankšuvnnat	pakotteet	sanktioner	sanctions	
http://www.yso.fi/onto/yso/p28851	santeria	santeria	santería	Santeria	
http://www.yso.fi/onto/yso/p25953	saŋáš	syyhy	skabb	scabies	
http://www.yso.fi/onto/yso/p1040	sáŋgárat	sankarit	hjältar	heroes	
http://www.yso.fi/onto/yso/p1042	sáŋgárvuohta	sankaruus	hjältemod	heroism	
http://www.yso.fi/onto/yso/p11537	sápmelaččat	saamelaiset	samer	Samis	
http://www.yso.fi/onto/yso/p9931	sápmelašvuohta	saamelaisuus	samiskhet	Sami identity	
http://www.yso.fi/onto/yso/p39739	sapovirus	sapovirus	sapovirus	sapovirus	
http://www.yso.fi/onto/yso/p21475	särä	särä	särä (maträtter)	särä	
http://www.yso.fi/onto/yso/p39007	sarabande (dánssat)	sarabande (tanssit)	saraband (danser)	sarabande (dances)	
http://www.yso.fi/onto/yso/p38835	sarabandet (komposišuvnnat)	sarabandet (sävellykset)	sarabander (kompositioner)	sarabandes (compositions)	
http://www.yso.fi/onto/yso/p11512	sárdnestuolut	saarnatuolit	predikstolar	pulpits	
http://www.yso.fi/onto/yso/p6344	sárdnideaddjit	saarnaajat	predikanter	preachers	
http://www.yso.fi/onto/yso/p18304	sárggonat	piirturit	kurvritare	plotters	
http://www.yso.fi/onto/yso/p22465	sárgosat (dáidda)	piirustukset (taide)	teckningar	drawings (works of art)	
http://www.yso.fi/onto/yso/p695	sárgun (dáidda)	piirtäminen (taide)	teckning (konstnärlig aktivitet)	drawing (artistic creation)	
http://www.yso.fi/onto/yso/p16184	sárgunbiergasat	piirustusvälineet	teckningsmaterial	drawing supplies	
http://www.yso.fi/onto/yso/p2665	sárgundáidda	piirustustaide	teckningskonst	drawing (art forms)	
http://www.yso.fi/onto/yso/p27726	sarkasma	sarkasmi	sarkasm	sarcasm	
http://www.yso.fi/onto/yso/p12507	sarrit	mustikka	blåbär	bilberry	
http://www.yso.fi/onto/yso/p1803	SARS	SARS	SARS	SARS	
http://www.yso.fi/onto/yso/p38845	SARS-CoV-2-virus	SARS-CoV-2-virus	SARS-CoV-2-virus	SARS-CoV-2 virus	
http://www.yso.fi/onto/yso/p4897	sártnit	saarnat	predikningar	sermons	
http://www.yso.fi/onto/yso/p18179	SAS (dihtorprográmmat)	SAS (tietokoneohjelmat)	SAS (datorprogram)	SAS (computer programmes)	
http://www.yso.fi/onto/yso/p17833	satanisma	satanismi	satanism	satanism	
http://www.yso.fi/onto/yso/p15865	satellihtagávpogat	satelliittikaupungit	satellitstäder	satellite towns	
http://www.yso.fi/onto/yso/p5078	satellihtat	satelliitit	satelliter	satellites (technical object)	
http://www.yso.fi/onto/yso/p29435	satellihttagovat	satelliittikuvat	satellitbilder	satellite images	
http://www.yso.fi/onto/yso/p11418	satellihttatelevišuvdna	satelliittitelevisio	satellit-tv	satellite television	
http://www.yso.fi/onto/yso/p9241	satiira	satiiri	satir	satire	
http://www.yso.fi/onto/yso/p7969	sátnedáidda	sanataide	ordkonst	literary art	
http://www.yso.fi/onto/yso/p7003	sátnefriddjavuohta	sananvapaus	yttrandefrihet	freedom of speech	
http://www.yso.fi/onto/yso/p5184	sátnegirjjit	sanakirjat	ordböcker	dictionaries	
http://www.yso.fi/onto/yso/p11392	sátneleaikkat	sanaleikit	ordlekar	wordplays	
http://www.yso.fi/onto/yso/p16415	sátneluohkát	sanaluokat	ordklasser	parts of speech	
http://www.yso.fi/onto/yso/p18505	sátneortnet	sanajärjestys	ordföljd	word order	
http://www.yso.fi/onto/yso/p9208	sátneráhkadeapmi	sananmuodostus	ordbildning	word formation	
http://www.yso.fi/onto/yso/p7407	sátnerájut	sanastot	ordlistor	glossaries	
