sukurauhaset	sohkarávssát							
sukusolu	sohkasealla							
sulamistabletti	suddantableahtta 	smeltetablett						
sulattaa (ruokaa)	suolbmudit	fordøye						
sulautuminen	oktiisuddan			suddaluvvan				
sulkijalihas	riekkesdeahkki			snorrandeahkki				
sumutettava	cirgguhahtti			rusuhahtti, savddahahtti				
sumutinneste	cirgganasčáza	sprayvæske		cirgguhanlievla				nebulogenum
suojatekijä (esim. mielenterveyden)	suodjedagaheaddji			gáhttendagahat, suodjedagaldat				
suojatulppa	suodjeculci			suodjebunci				
suolaheinä	juopmu							
suolapitoinen	sáltedoallevaš	saltholdig		sálttis				
suolavajaus	sálteváili			sáltevátni				
suolavesi	sáltečáhci							
suolentukkeuma	čoallebuđđoseapmi			čoalledahppagas, čoalledahppaseapmi, čoalledahppun				
suoli	čoalli	tarm						
suolikatarri, -tulehdus	čoallekatárra	tarmkatarr						
suoliloinen	čoallemáhtu	innvoldsorm						
suoliluu	spiraldákti							os ileum
suolinukka	čoallenámmi							
suolipuhkuisuus	čoavje- ja čoallebaggan	gassansamling i mave og tarm						meteorismus intestinalis
suolirasvat, suolet rasvoineen	čoalus							
suolistokassu	čoallegássa	tarmgass		áibmu čoalis				
suolistotulehdus	coallevuolši							
suolisyöpä	čoalassonahat							
suonenveto	suotnageasáhat	muskelkramp						
suoni, jänne	suotna	sene						tendo
suonikohju	suotnasnárki							
suonivenähdys, jänne-	vietnan	seneforstuvning, seneoveranstrengelse		suotnavietnan				
suora vatsalihas	njuolggo čoavjedeahkki							musculus rectulus abdominis
suorituskyky	čađahannákca			doaibmannákca				
suositus	ávžžuhus							
suositusarvo	ávžžuhusárvu							
suostua	miehtat							
suostumuksella	miehtamiin							
suostumus	miehtan							
suostuvainen	mieđas							
supistajalihas	snorrandeahkki			snorranfáhkká, -váhkká				
suu	njálbmi	munn						os
suuaukko	njálbmeráigi	munnåpning						
suuhuuhtelu	njálbmedoidin	munnskylling						
suuhygienisti	njálbmehygienista							
suun kehälihas	njálbmebirasdeahkki							musculus orbicularis oris
suun kuivuminen	njálbmegoikan	munntørrhet		kserostomiija				xerostomia
suunnattu (jollekin)	dárkkuhuvvon							
suuntautuminen	mielastuvvan			beroštupmi, geasuhuvvan, rohtašuvvan				
suuontelo	njálbmeguovdnji	munnhule						cavum oris
suupieli	njálbmečiehka							angulus oris
suurkuluttaja	stuorragolaheaddji			valljegolaheaddji				
suussa liukeneva tabletti	resoribleahtta	resoriblett						resoriblettae
suusuihke	njálbmecirggan	munnspray						
suuvesi	njálbmedoidinčáhci	munnvann						
sydämen eteinen	váibmofeaskkir			feaskkir				atrium cordis
sydämenlyönti, -tykytys	váibmoravkkas	hjertebank		váibmojulkin, váibmolággan				
sydämen rytmihäiriö	jeavddahis váibmoravkin	rytmeforstyrrelse		eahpeadássidis váibmoritma				
sydämen ulkolkalvo, sydänpussin sisälehti	váibmoskidni							epicardium
sydämen vajaatoiminta	váibmogeanohuvvan	hjertesvikt		váimmu váibbatdoaibma				
sydän	váibmu	hjerte		váibmocohki, cohki				cor
sydänalakipu	raddeboalddáhat	brystsvie		raddeboaldin				cardialgia
sydäninfarkti	váibmoinfárkta	hjerteinfarkt		váibmodohppehat, váibmohávvi				
sydän- ja verisuonitauti	váibmo- ja varrasuotnadávda							
sydänkammio	váibmogámmir							ventriculus cordis
sydänkohtaus	váibmodohppehallan							
sydänkouristus	váibmogeasáhat	angina pectoris						angina pectoris
sydänkuoppa	váibmogohpi							
sydänlihas	váibmocohki			váibmu, cohki				myocardium
sydänläpät	váibmouvssohat							
sydänpussi	váibmoskoađđi							pericardium
sykemittari	ravkkasmihttár							
sykkyräsuolen sauma	gahpárušlatnja							
sykkyräsuoli	gahpáruš			gahperuš, gáhpáruš				ileum
syli	salla			aski				
syljeneritys	čolgavuohčun							
sylki	čolga	spytt						
sylkirauhanen	čolgaráksá							glandula salivaris
synergismi	synergisma			oktasašváikkuhus				synergia
synnynnäinen	riegádanviđá			eámi-				
synnynnäinen vika	eamiváddu							
synnyttäjä, synnytyspoltoissa oleva nainen	áktanisu, -sso-:n							
synnytys	riegádahttin	fødsel		riegádus, riegádeapmi				partus
synnytyskivut	ávttat	feer						
synonyymivalmiste	synonymadálkkas	synonympreparat						
synteesi	syntesa			ovttasteapmi				synthesis
syntymävamma	eamiváddu							
syrjintä	olggušteapmi			vealaheapmi				
syrjäytyminen	olgguštuvvan			olgguštupmi				
syrjäytynyt	olgguštuvvan							
syrjäytyä	olgguštuvvat							
sytostaatti	sytostáhtta			sealladálkkas				
sytytysneste	cahkkehangolggus							
syyhy	saŋáš, -kŋ-#saŋáš:ž			durvvát				
syyhyinen	durvái			saŋádahkes				
syyhypunkki	durvádihkki	skabbmidd						
syylä	spártu	vorte						
syysmyrkkylilja	čakčamirkoliljá							
syömiseste	borranárru			borraneastta				
syömishäiriö	borranhehttehus			borranjeavddahisvuohta				
syöpyä	borraluvvat							
syöpä	borasdávda	kreft		sonahat, kreakta				cancer
syövyttävä (aine)	borri (ávnnas)	etsende		sonaheaddji				corrosivus
sädehoito	suonjardikšu	stråleterapi						
sähköinen	elektronihkalaš							
sähköinen tietopankki	elektronihkalaš diehtobáŋku			elektronihkalaš dáhtabáŋku				
sähköisku	šleadgačaskkástat			elešohkka				
sähkölaite	elebierggas			elebargoneavvu				
sähköpistorasia	elečuggestat			elecogganskáhppu				
sähköpostiosoite	e-poastačujuhus							
sähköpyörätuoli	elerullastuollu			elejorrestuollu, elejuvlastuollu				
säilyke	seaillus, -eilo-							
säilyvyys	seailovašvuohta	holdbarhet		seailunáigi				
säilöntäaine	seailluhanávnnas	konserveringsmiddel						
särkeä, vihloa (korvaa)	návhlat	verke		luoddut, seargat				
särky	bávččas,-kč-			searggahat				
särkykohtaus	searggahatdohppehallan			bávččasvuohkku				
säteily	suonjardeapmi							
säteilyttää	suonjardahttit							
säteilyturvakeskus	suonjardandorvoguovddáš							
säädellä	muddedallat							
säädös	seađus			seađáhus				
säännöllinen	jeavddalaš							
säännöllisyys	jeavddalašvuohta							
säärihaava	váhkkáhávvi			fáhkkáhávvi				
säärilihas	čuožžamasdeahkki							musculus tibialis anterior
sääriluu	čuožžamas			čuožžomas				tibia
sääriluun pää	čuožžamasoaivi							
sääskikarkote	čuoikavuoiddas	myggmiddel						
säätiö	vuođđudus							
tahallinen	iešdáhtolas			eaktodáhtolaš				
tahmainen (esim. kihomadon muna)	dádas,-đđ-			dáđđe-, dággái, durddas				
tahna	vanus,tno-			dáiggus,-igo-				
taittovika (silmässä)	doadjinvihki (calmmis)							
taiveihottuma	gávvaihttomat			gávvaaihtamat				
tajuton	dieđuheapme	bevisstløs		attr. dieđuhis				
tajuttomuus	jámálgeapmi 			dieđuhisvuohta				
takaisinvuot-ruokatorventulehdus	hivgenvuolši	refluksøsofagitt						
takapuoli	bahta	rumpe		čurti				
takaraivo	niehkki							
takaraivolihas	niehkkedeahkki							
takaraivonluu	niehkkedákti							os occipitale
takautuvasti	máhccevaččat			mannjelgihtii				
takellella	boalbasaddat							
takimmainen ranneside	maŋábeale giehtaruohtasčanas							retinaculum exteensorum
taksa	táksa			táksta				
taksi	táksi			táksebiila, tákstabiila				
tali	dálga	talg						
talikerros	dálgageardi							
taliköhnä	vuoggaras							
talirauhanen	dálgaráksá	talgkjertel		buoideráksá				glandula sebacea
talkki	tálka	talkum		talkum				talcum
talkoot	ovttasbargan			searvalasbarggut				
tallenne	vuorkkus			vurkehus, vurkkohus				
taloudenhoitaja	dállodoalofuolaheaddji			dállodoalli, dállodoalloáittardeaddji, dállodoallodikšu				
taloudenhoitaja	ekonomiijaáittardeaddji			ekonomiijadikšu, -fuolaheaddji, -jođiheaddhi				
talousarvioaloite	bušeahttaálgga			budjeahttaálgga				
talousarviokehys	bušeahttaráma							
talousarviokohta	bušeahttačuozus			bušeahttačuokkis				
tapaturma	bárti			dáhpedorbmi				
tapaturmaisesti	bártidemiin			dáhpedorpmis				
tapaturmavakuutus	dáhpedorbmedáhkádus			bártedáhkádus, dáhpedorbmeoadju				
tarjonta	fállu			fálaldat, fállanmunni				
tarkastus	dárkkisteapmi							
tarkastuslautakunta	dárkkistanlávdegoddi							
tarkastusmatka	dárkkistanmátki							
tarkastusmerkki	dárkkistanmearka							
tarkennettu	dárkkálmahtton			dárkuduvvon				
tarkentaa	dárkkálmahttit			dárkudit				
tarkentua	dárkkálmuvvat			dárkkálnuvvat, dárkut				
tarkkaavaisuus	várvešvuohta			dárkilvuohta				
tarkkailla	dárkot			vákšut, vávššodit				
tarkkasilmäinen	čalbmes#-is, 			čalbmeš#-is				
tarkoituksenmukainen	vuogálaš							
tarmo	alva			áŋgirvuohta, searat, searalašvuohta				
tarmokas	alvvalaš			áŋgir, searalaš				
tarttua (taudista)	njoammut							
tarttuva tauti	njoammudávda	smittsom sykdom						
tartunta	infekšuvdna	infeksjon						
tartunta	njoammun	smitte						infectio
tartunta-aine	njoammunávnnas	smittestoff						
tartuntatauti	njoammudávda 			infekšuvdnadávda				
tartuttaa (tautia)	njoammudit							
tartuttaja (taudin)	njoammudeaddji							
tasa-arvoinen	dásseárvosaš							
tasa-arvovaltuutettu	dásseárvoáittardeaddji			dásseárvoáššolmmoš				
tasapaino	dássedeaddu							
tasapainoaisti	dássedeaddodovdu			dássedeaddoáicu				
tasapainohermo	dássedeaddonearva							nervus vestibuli
tasavertainen	dásseveardásaš			dássálas, ovttaveardásaš				
tattari	rásseguoita							
taudinaiheuttaja	dávddabohciidahtti	sykdomsfremkallende						virulentus
tauloa (hoitaa kääväntaulaa polttamalla)	duovlut	kurere med knusk						
tauriini	tauriidna							
tavoite	juksanmearri			mihttomearri, ulbmil				
tavoiteltava (esim. verenpaine)	juksanmearálaš			figganmearálaš, juvssahahtti, ulbmilmearálaš				
tavoitettavissa oleva	juvssahahtti							
teho	beaktu							
tehokas	beaktil							
tehokkuus	beaktilvuohta							
tehosekoitin	beaktofiron							
tehostaa	beavttálmahttit			beaktudit				
tehostua	beavttálmuvvat			beaktut				
tekokuitu	goanstafiiber			dahkufiiber, syntehtafiiber				
tekokyynelneste	goanstagatnjalaat	kunstig tårevæske		dahkuganjalčáza				
tekstiviesti	teakstasátni			teakstasáhka				
telaluu	goalpa							talus
terapeutti	terapevta			terapeuhta				
ternimaito	gássi			gássemielki				colostrum
terska	návleoaivi							glans penis
terve	dearvvas	frisk, sunn		dearvvaš				sanus, recens
tervehdyttäminen	dearvvasnuhttin			dearvvasmuhttin, ealáskahttin				
terveydenhoito	dearvvasvuođadikšu			dearvvasvuođadikšun				
terveydenhoitaja	dearvvasvuođadivššar			dearvvasvuođadikšu				
terveydenhuolto	dearvvasvuođafuolahus							
terveyshaitta	dearvvasvuođahehttehus							
terveyskeskus	dearvvasvuođaguovddáš							
terveysoppi	dearvvasvuođaoahppa			dearvvasvuođaoahppu				
terveysside	sanitehtačanas							
terveystarkastaja	dearvvasvuođadárkkisteaddji							
terveystarkastus	dearvvasvuođadárkkistus							
terveystieto	dearvvasvuođadiehtu							
tiamiini	tiamiidna			B,-vitamiidna				
tiede	dieđa,-ht-:g							
tiedoksiantaja	diehtunaddi							
tiedoksisaanti	diehtunoažžun							
tiedonanto	dieđáhus							
tiedostaa	fihttet			áddet, ipmirdit				
tiedotus	diehtojuohkin			dieđiheapmi, dieđuaddin, dieđulávdadeapmi				
tiedotuskampanja	diehtojuohkinkampanja			dieđihankampanja				
tiedotusmateriaali	diehtojuohkinmateriála			dieđihanmateriála				
tiedustelu	diđoštallan							
tieteellinen	dieđalaš	vitenskapelig						
tietojenkäsittely	dieđuidgieđahallan	databehandling		dáhtagieđahallan				
tietojensaantioikeus	dieđuidoažžunvuoigatvuohta			dieđuidfidnenvuoigatvuohta				
tietokanta	diehtovuođđu			dáhtamáddodat				
tietoliikenne	diehtojohtolat			dáhtajohtalus				
tietoliikenneyhteydet	diehtojohtalusoktavuođat			dáhtajohtolagat				
tietolomake	diehtoskovvi							
tietopankki	diehtobáŋku			dáhtabáŋku				
tietosuojalautakunta	diehtosuodjelávdegoddi							
tietosuojavaltuutettu	diehtosuodjeáittardeaddji			diehtosuodjesáttaolmmoš, - áirras				
tietotekniikka	diehtoteknihkka			dáhtateknihkka				
tietous	dieđut			diehtin				
tietoyhteiskunta	diehtoservodat			gulahallanservodat				
tietoyhteiskuntaohjelma	diehtoservodatprográmma			gulahallanservodatprográmma				
tiistaipiiri	maŋŋebárbiire			disttatbiire				
tiivistelmä	čoahkkáigeassu							
tinktuura	tinktuvra			šaddoalkoholavuožus, šaddovuožusdálkkas				tinctura
tippa	goaikkanas	dråpe						gutta, stilla
tiputtaa	goaikkuhit							
tiputteluvuoto (kuukautisten välillä) 	goaikkanasvardin							
tiputukseen	goaikkuheami várás	til inndrypning						pro instillatione
todellisuudentaju	duohtavuođafihttu 			duohtavuođaádden, -fáhten, -ipmirdeapmi				
todennäköinen	jáhkehahtti			duođalágan, duođavuogálaš				
todennäköisyys	duođavuohki			duođaláhki				
tohtorintutkinto	doaktárdutkkus			doavttirdutkkus				
toimeentulo	áigáiboahtu			birgejupmi				
toimeentulotuki	áigáiboahtindoarjja			áigáiboahtodoarjja				
toimenhaltija	doaibmahálddašeaddji							
toimenpide	doaibmabidju							
toimenpidealoite	doaibmabidjoálgga							
toimenpidekokonaisuus	doaibmabidjoollisvuohta							
toimenpideosa	doaibmabidjooassi							
toimiala	doaibmasuorgi			doaibmansuorgi				
toimialue	doaibmaviidodat			doaibmanguovlu				
toimielin	doaibmaorgána							
toimihenkilö	doaibmaolmmoš							
toimija	doaibmi							
toiminta- ja tulostavoitteet	doaibma- ja boađusmihttomearit			doaibman- ja boađusjuksanmearit, doaibma- ja boađusulbmilat				
toiminta-avustus	doaibmandoarjja							
toimintaedellytys	doaibmaneaktu 			doaibmanvejolašvuohta				
toimintakate	doaibmangokču							
toimintakertomus	doaibmačilgehus							
toimintakyky	doaibmannákca			doaibmansearra				
toimintakyvytön	dárpmehuvvan			searaheapmi				
toimintalinja	doaibmanlinnjá							
toimintalupa	doaibmanlohpi							
toimintasuunnitelma	doaibmaplána							
toimintatavoite	doaibmanulbmil							
toimintavaihe	doaibmanmuddu							
toimistovirkailija	doaimmahatbargi							
toimiva	doaibmi			doibmevaš, doaibmil				
toimivaltainen	doaibmaválddálaš							
toipua	áhpáiduvvat			áhtat				
toipua, voimistua	návccaiduvvat							
toistaa	geardduhit	gjenta		geardut				
toistettava	geardduhuvvi (mii dáhpáhuvvá ain oddasit)			gearddahuvvi				
toistuva	geardašuvvi			geardumas				
toistuvasti	geardumassii			jeavddalaččat				
toksiini	toksiidna			mirko(ávnnas)				
torjunta-aine	dustenávnnas							
torkahtaa	ajihustit			ajihuvvat, snahpastit				
torkkua	adjágastit							
tosite	duođuš			duođaštat				
toteuma	ollašuvvan			ollašupmi				
toteutettava	ollašuhttinláhkái			čađahahtti, ollašuhttinmearálaš				
toteuttaja	čađaheaddji			ollašuhtti				
toteuttamisaste	ollašuhttindássi							
toteuttamiskulut	ollašuhttingolut							
toteuttamismalli	ollašuhttinmálle							
toteuttamissuunnitelma	ollašuhttinplána							
toteuttamisvaihtoehdot	ollašuhttinvejolašvuođat			ollašuhttinmolssaeavttut				
toteuttava, toteuttaja	ollašuhtti							
toteutuminen	ollašuvvan							
toteutumisvertailu	ollašuvvanveardádallan			ollašupmeveardádallan				
trakooma	cáhceguolggat (pl.)	trakom						trachoma
traumaattinen	traumáhtalaš			veahkaválddálaš, váddovulggolaš				
tuberkuloosi	tuberkulosa			bakteranjoammudávda				tuberculosis
tuettava	doarjunláhkái			doarjjohahtti				
tuhkarokko	bárkodávda	mesling						morbilli
tuholainen	billár							
tukea	doarjut			veahkehit				
tukea, sponsoroida 	sponset 			sponsorastit				
tukehtua	buvvánit	kveles						
tukeva	doarju			doarjovaš				
tuki	doarjja			duvdda, veahkki, doarjalus				
tukiasema	doarjjastášuvdna							
tukihenkilö	doarjjaolmmoš							
tukija	sponsor			doarjaleaddji				
tuki- ja liikuntaelimet	doarjja- ja lihkadanorgánat			rigge- ja lihkadanealanat				
tukikaide	dorjjastat			doarjjadollestat				
tukikohta (tukeutumispaikka)	doarjjabáiki 			doarjjaorohat, orodat				
tukiohjelma	doarjjaprográmma							
tukiopetus	doarjjaoahpahus							
tukityö	doarjjabargu							
tukkeuma	buđđoseapmi			dahppagas, dahppaseapmi				
tukkeutua	buđđosuvvat			dahppot				
tukkeutunut, tukkoinen	buđđosuvvan			dahppon				
tulehdus	boalddáhat	inflammasjon						
tulehdus	vuolši	betennelse		siedji, siedjun, vuolšun, vuolšša				
tulehduskipulääke	vuolšebávccasdálkkas							
tulehdustauti	vuolšedávda			vuolšundávda, vulššohat+E288				
tulehduttaa	vuolšudit							
tulehtua	vuolšut 							
tulirokko	dollaboahkku	skarlagensfeber		ruksesfeber, skárllatfeber				scarlatina
tulkkitoiminta	dulkadoaibma			dulkondoaibma				
tulla kuulluksi	šaddat vuhtiiváldojuvvot			beassat gulahallamii, juksat gulahallama				
tulo- ja menoarvio	boahto- ja golloárvvoštallan							
tulo–osuus	boahtoossodat							
tuloarvio	boahtoárvvoštallan							
tuloerä	boahtoearri ?							
tulolaji	boađuidšládja 			boahtošládja				
tulolähde	boahtogáldu			dienasgáldu				
tulonhankkimiskulut	dienasskáhppongolut							
tulonhankkimisvelka	dienasskáhpponloatna							
tulonhankkimisvähennys	dienasskáhppongeahpádus							
tuloraja	boahtorádjá			dienasrádji				
tulosalue	boađusviidodat			boađussuorgi				
tuloslaskelma	boađusrehkenastin			boađusrehket				
tuloste	čáláhus			čáláhat, printtus				
tulosyksikkö	boađusovttadat			boađusovttet				
tulotieto	dienasdiehtu							
tulouttaa	merket boahtun			váldit dinestussan				
tuloutus	boahtun merken							
tulovero (koskee ansiotuloa, pääomatuloa)	dienasvearru			boahtovearru				
tuloveroasteikko	dienasvearroskálá							
tuloveroprosentti	dienasvearroproseanta							
tulppa	bunci			culci				
tummua	gámágit			čáhpodit				
tunnettavuus	dovddusvuohta			beaggin				
tunnus	dovddaldat							
tuntoaisti	dovdu			dovdoseasan				
tuntohermo	dovdansuotna							nervus sensibilis
tuorejuusto	varasvuostá							
tuoremehu	sáhppi			máihli, luonddusáhppi				
tuotanto	buvttadeapmi			buvttadus				
tuotantoedellytys	buvttadangáibádus							
tuotanto-oikeus	buvttadanvuoigatvuohta							
tuotantopanos	buvttadanmearri							
tuotantorakennus	buvttadanvisti							
tuotekehitys	buvttaovddideapmi							
tuotemerkki	buvttamearka							
tuotto- ja kululaskelma	buvttus- ja gollorehket							
tupakka	duhpát	tobakk						
tupakoida	borgguhit							
tupakoimaton	borggutkeahtes							
tupakoinnista luopuminen	borgguhanheaitta			duhpáha heaitin, borgguheamis luohpan				
tupakointi	borgguheapmi							
tupakointitila	borgguhanlatnja			borgguhansadji, borgguhanlanjat				
turvaaminen	dorvudeapmi			sihkkarastin				
turvakaukalo	dorvogárri							
turvakoroke	dorvobajádas							
turvallisuustarkistus	dorvodárkkistus							
turvaportti	dorvoverrát,-h-							
turvaseksi	dorvoseaksa							
turvautuminen	dorvvasteapmi			doarjaleapmi				
turvavaruste	dorvoneavvu							
turvavyö	dorvoboagán			dorvosealat				
turvota	bohtanit	hovne		bohtat				
turvottaa	bohttehit			bohtadit				
turvotus	bohtaneapmi	hevelse. svullenhet						oedema
tuska (kova kipu)	duski							
tuskainen	duskái			geas leat duskkit				
tuskallinen	duskkálaš			mii dagaha duskkiid				
tuskailla	duskkidit							
tuskastua	duskkástuvvat							
tuskaton	gibuheapme			duskkeheapme				
tutiseva	livzzas, -vz- #livze-							
tutkimuksellinen	dutkamušlaš							
tutkimus (taudinsyyn)	iskan	undersøkelse		iskkadeapmi				exploratio
tutti	doahttu							
tylsistyä (tässä: huumausaineiden vaikutus)	gájálgit							
typpiatomi	nitrogenaatoma							
tyrehdytysaine	varrabisseheaddji	blodstillende middel		varrabisánahtti ávnnas				stypticus
tyrmäystippa	nohkkadangoaikkanas 			jámalgahttingoaikkanas				
tyydyttymättömät rasva	duhtatkeahtes buoiddit							
tyydyttyneet rasvat	duhtaduvvon buoiddit							
tyydyttynyt (rasva)	gallehuvvon (vuodja)							
tyydyttämätön (rasva)	galleheahtes (vuodja)							
työharjoittelu	bargohárjehallan							
työhuonevähennys	bargolatnjageahpádus							
työhyvinvointi	bargoburesveadju			bargobuorredilli				
työhönvalmennus	barguihárjeheapmi							
työjärjestys	bargoortnet							
työkorvaus	bargobuhtadus							
työkyky	bargonákca							
työkyvyttömyys	bargonávccahisvuohta			bargogeanohisvuohta				
työllinen	barggolaš							
työllistyminen	barggu oažžun							
työllistämistuki	bargguaddindoarjja			bargguidahttindoarjja				
työllistää	barggahit			addit barggu, bargguidahttit				
työllisyys	barggolašvuohta			bargodilálašvuođat				
työllisyysasetus	barggolašvuođaásahus							
työmarkkinajärjestö	bargomárkansearvi							
työmarkkinatuki	bargomárkandoarjja							
työnvälitys	barggugaskkusteapmi			bargogaskkusteapmi				
työnäyte	bargočájánas							
työolot	bargodilit							
työpaja	bargobádji							
työpalkkasaatava	bargobálkáoažžumuš			bargobálkávealgi				
työpanos	bargomearri							
työskentelyapuraha	bargostipeanda							
työsopimus	bargosoahpamuš							
työsopimuspohjainen	bargosoahpamušvuđot							
työssäoppiminen	barggusoahppan							
työsuhde	bargogaskavuohta							
työsuhteinen	bargogaskavuđot							
työtapaturma	bargobárti			bargolihkohisvuohta				
työterapia	bargoterapiija							
työterveyshuolto	bargodearvvasvuođafuolahus							
työtilanne	bargodilli			bargodilálašvuohta				
työtodistus	bargoduođaštus							
työtori	bargotoarga							
työttömyys	bargguhisvuohta							
työttömyyskassa	bargguhisvuođakássa							
työttömyyskassamaksu	bargguhisvuođakássamáksu							
työttömyyskorvaus 	bargguhisvuođabuhtadus							
työttömyyspäiväraha	bargguhisvuodabeaiveruhta							
työttömyysvakuutusmaksu	bargguhisvuođaoadjomáksu							
työturva	bargodorvu							
työturvallisuus	bargodorvvolašvuohta							
työvalmentaja	bargohárjeheaddji							
työvoima- ja elinkeinokeskus	bargofápmo- ja ealáhusguovddáš							
työvoimapoliittinen	bargofápmopolitihkalaš							
työvoimatoimisto	bargofápmodoaimmahat			bargomárkandoaimmahat				
työyksikkö	bargoovttadat			bargoovttet				
tähtäävä	dárkkuheaddji			figganmearálaš				
tähystin	guovlanbierggas			várdánbierggas, speajal, spekulum				speculum
tähystää	várdáhit			guovlat				
täi	dihkki	(hode)lus						
täimyrkky	dihkkemirkko	lusmiddel		dihkkemirku				
tärinätauti, -vika	sparradávda			sparravihki				
tärinävyö	spargiboagán			ruvvenboagán				
tärkeysjärjestys	dehálašvuođaortnet			vuoruheapmi, vuoruhanortnet				
tärkkelys	stearkalas							
tärykalvo	bealljecuozza							
täydennetty (tässä: ruoasta)	dievasmahtton 							
täydennyskoulutus	dievasmahttinskuvlejupmi			deavddaskuvlejupmi, -oahpahus				
täydennysosa	dievasmahttinoassi							
täydennyspyyntö	dievasmahttinbivdda							
täydentävä	dievasmahtti							
täydentää (rikastaa)	dievasmahttit			álbmádahttit		Kasvisteroleilla täydennetyt tuotteet alentavat kolesterolia tehokkaasti.		
täysilukuinen	dievaslohkosaš							
täysimääräinen	dievasmearet			ollesmearálaš				
täysistunto	dievasčoahkkin							
täysjyvä	ollesgordni			sieivagordni				
täysjyvä-	ollesgordne-							
täytekeksi	deavddakeaksa							
täyttymys	ollašupmi							
täyttöopas	deavdinráva							
täytäntöönpano	ollašuhttin			doibmiibidjan				
täytäntöönpanokelpoinen	ollašuhttindohkálaš			doibmiibidjangelbbolaš				
törkeä	groavis, groava			fasti, fasttes, roavis, roava				
törkeä huolimattomuus	roava fuollameahttunvuohta			fasttes hárehisvuohta				
uhka, uhkaus	áitta,-it-:g							
uhmaikä	vuostánággenahki			vuostálastinahki, nággáris ahki				
uimahalli	vuojadanhálla							
uinahtaa	ajihuvvat			adjágastit, snahpastit				
uinninvalvoja	vuodjangohcci			vuojadanbearráigeahčči				
ukonhattu	áhkáras							
ulkoilu	olgolihkadeapmi							
ulkoilulaki	olgolihkadanláhka							
ulkoilureitti	olgolihkadanbálggis			olgolihkadanmáđidja				
ulkoinen	olgguldas							
ulompi puremalihas	nierradeahkki							musculus masseter
ulompi vino vatsalihas	erttetnjárčá							musculus obliquus externus abdominis
uloshengitysvaikeus	olggosvuoigŋanváttisvuohta	utåndningsbesvær						
ulosotto	bággobearran			olggosmihtideapmi				
ulostamislääke	baikkihandálkkas	utføringsmiddel						
uloste, ulostus	baika	utføring		earán				
ulostusaine	baikkihanávnnas	avførende middel		earánahttinávnnas				laxans
ultraäänikuvaus	ultrajietnagovven							
ummetus	obbun	forstoppelse		bava, -vv-:g, baikabava, obbondávda				
ummetus	dahpahat			čidnohat, čidnondávda, činit, -h-, dahppondávda				
umpeuttaa	obbudit	tilstoppe						opstipare
umpeutua (haavasta)	savvot	gro (om sår)		savvit				
umpilisäke	obbalággá			(veterin.) guopmolággá				appendicularis
unettomuus	oađetkeahtesvuohta	søvnløshet		nagervátni, nagerváili, oađđemeahttunvuohta				insomnia
uni	nagir	søvn						somnus
uniapnea	oađđinapnea			nohkkanapnea, nagerapnea 				
unihäiriö	oađđinváttisvuohta			nagerhehttehus, nohkkanhehttehus, oađđinárru				
unikoulu	nohkahanskuvla			nageroahppu				
unilääke	nohkkadandálkkas	sovemiddel, sovemedisin						hypnoticum
univaje	nagervátni			nagerváili				
uskomus	jáhkku			navdu, oskumuš				
uudistaa	ođasmahttit	fornye (repetere)						iterare
uudistus	ođastus							
uudistuva	ođasmuvvi			ođasnuvvi				
uupumus	šliitanupmi			šliitanuššan				
uute	cohkodat							
vaahto	sokta			soarpi, skoarpa				
vaahtomuovi	soktaplástihkka							
vaaksa	vuoksi							
vaarallinen	váralaš	farlig						
vaarantaa	dorvvohuhttit			áitit				
vaaratekijä	várradahkki			áittadahkki				
vaellus	vánddardeapmi			meahccevázzin				
vagina, emätin	vagina 			cinná				
vahingollinen	vahátlaš	skadelig		váralaš				perniciosus
vahvistava lääke	vuoibmedálkkas	styrkemiddel						
vahvistua	ahtanuššat			áhpáiduvvat, vuoimmáiduvvat				
vahvuus	nanusvuohta			nannodat, áhppi				
vaihdevuodet	jorggáldatjagit							
vaihdevuosioire	jorggáldatjagemearka							
vaihtoehtoinen	molssaeaktosaš			molssaevttolaš				
vaikea-asteinen (masennus)	lossa skurvvasvuohta			garradási arvvashivuohta				
vaikku, korvavaha	gáhčči	ørevoks		bealljegáhčči, bealljegássi				cerumen
vaikeavammainen	lossadit lámis (olmmoš)			lossaváttot, sakkalámis				
vaikeavammaisuus	lossalámisvuohta							
vainaja	jámeš			oamehas, rohkki, váidni				
vaippaihottuma	lihparihttomat	bleieutslett		lihparruvssodeapmi				
vaiteliaisuus	jávohisvuohta							
vajaavaltainen	vádjitválddálaš			vátnaválddálaš				
vajaus	vátni			vátnivuohta				
vakuuttaa	oajuhit, oadjudit			dáhkidit				
vakuutus	dáhkádus 			oadju				
vakuutuskorvaus	oadjobuhtadus							
vakuutuslaitos	oadjolágádus							
vakuutusyhtiö	oadjofitnodat			dáhkádusfitnodat				
valekuristustauti	vearrebuvvondávda	falsk krupp						
valistus	čuvgehus							
valistusmateriaali	čuvgehusmateriála							
valkokärpässieni	vilgesčuorpmasguoppar			vilgesčuroguoppar				
valkopälvi	vilgesbievla							vitiligo
valkosolu	vilges varrasealla							
valkoveritauti	varrasonahat	blodkreft		varraboras				leucaemia
valkovuoto (mánodávddaid áigge)	vilgesvuohčun							
valkuainen	vielgadas							
valkuaisaine	monnevielgadas	eggehvite		mannevielgadas				albumin
valmiste	buvtta	preparat		válmmašbuvtta				
